Año;mes;NCM;Porg;Pnet(kg);FOB(USD);Flete(USD);Seguro(USD);CIF(USD)
2024;08;39205100;326;10,130;89,96;12,93;1,03;103,92
2024;08;39205100;417;128,400;2482,06;71,80;25,54;2579,40
2024;08;39205100;438;275,310;8547,28;70,50;32,14;8649,92
2024;08;39205900;310;7166,000;24715,20;259,02;249,73;25223,95
2024;08;39206100;208;12544,160;40366,50;1909,80;422,77;42699,07
2024;08;39206100;222;11933,000;44190,63;1471,74;25,36;45687,73
2024;08;39206100;225;52,800;5820,62;118,17;59,39;5998,18
2024;08;39206100;310;40220,500;100799,96;16760,01;1175,60;118735,57
2024;08;39206100;410;1,500;45,79;4,32;0,51;50,62
2024;08;39206211;310;474,000;7350,00;300,19;76,50;7726,69
2024;08;39206219;203;55678,000;223508,74;5594,05;100,61;229203,40
2024;08;39206219;205;11950,780;62394,84;881,34;50,62;63326,80
2024;08;39206219;212;345,360;60557,77;1694,57;622,52;62874,86
2024;08;39206219;218;89278,100;310334,38;4956,00;163,50;315453,88
2024;08;39206219;222;66677,090;158208,82;10294,00;75,60;168578,42
2024;08;39206219;310;39445,500;85249,07;24009,00;589,89;109847,96
2024;08;39206219;315;96492,730;165487,76;10764,24;40,21;176292,21
2024;08;39206219;332;2116,800;7090,22;1350,00;25,00;8465,22
2024;08;39206219;412;51,120;2150,00;10,17;12,96;2173,13
2024;08;39206219;417;88389,980;395327,56;11696,16;122,17;407145,89
2024;08;39206219;426;198,850;246159,96;6118,89;1643,31;253922,16
2024;08;39206219;430;66,000;139400,00;300,00;558,80;140258,80
2024;08;39206291;203;14802,450;39818,59;3243,61;12,92;43075,12
2024;08;39206291;212;9625,840;154769,55;4337,34;1408,80;160515,69
2024;08;39206291;310;41626,100;96774,88;10929,30;130,48;107834,66
2024;08;39206299;203;2604,050;8224,63;1496,31;10,69;9731,63
2024;08;39206299;208;21195,720;43526,08;2200,00;228,63;45954,71
2024;08;39206299;212;150,000;8692,54;803,83;94,96;9591,33
2024;08;39206299;310;28339,700;39886,56;10075,29;498,79;50460,64
2024;08;39206299;315;21900,180;58069,51;3263,13;178,01;61510,65
2024;08;39206299;410;20128,500;47269,92;559,05;98,62;47927,59
2024;08;39206299;438;400,000;23609,35;91,15;32,98;23733,48
2024;08;39206300;438;602,810;6332,54;369,24;70,52;6772,30
2024;08;39206900;212;49,550;1687,27;118,76;0,54;1806,57
2024;08;39206900;310;3016,280;21029,26;1674,70;192,44;22896,40
2024;08;39206900;410;40,000;346,24;10,30;3,56;360,10
2024;08;39206900;438;347,220;20749,82;844,72;193,50;21788,04
2024;08;39206900;501;39,000;1703,00;2370,00;40,73;4113,73
2024;08;39207100;212;4779,770;47950,39;775,00;24,10;48749,49
2024;08;39207100;221;6533,200;111391,07;3300,00;573,46;115264,53
2024;08;39207100;426;3174,200;36463,76;400,00;18,16;36881,92
2024;08;39207310;310;1000,070;4136,50;300,48;22,17;4459,15
2024;08;39207390;310;560,050;6545,13;150,00;30,48;6725,61
2024;08;39207390;320;0,100;66,84;2,04;0,69;69,57
2024;08;39207990;310;52,010;11477,02;789,16;61,34;12327,52
2024;08;39207990;315;1,220;873,20;652,00;15,25;1540,45
2024;08;39209100;212;3270,590;27464,35;338,28;206,31;28008,94
2024;08;39209100;218;40591,580;252813,51;4500,00;1065,19;258378,70
2024;08;39209100;310;11601,040;46886,22;11554,61;316,98;58757,81
2024;08;39209100;313;78542,400;343810,56;39800,00;2301,66;385912,22
2024;08;39209100;406;1731,390;12415,94;808,87;132,16;13356,97
2024;08;39209100;438;13743,000;113721,84;1378,38;690,65;115790,87
2024;08;39209200;212;62,650;2525,96;159,53;5,95;2691,44
2024;08;39209200;310;5,360;2144,45;1893,87;40,15;4078,47
2024;08;39209200;320;39,000;1836,08;78,08;18,26;1932,42
2024;08;39209910;212;11,000;14292,53;479,42;26,20;14798,15
2024;08;39209910;310;3149,930;4124,63;1013,15;51,37;5189,15
2024;08;39209910;428;0,430;214,13;6,09;2,14;222,36
2024;08;39209950;212;29365,970;2016828,00;2873,02;2338,76;2022039,78
2024;08;39209950;310;15102,120;68592,06;2400,00;170,34;71162,40
2024;08;39209990;212;130,000;9013,99;474,78;94,89;9583,66
2024;08;39209990;310;41862,100;313165,94;30519,37;3146,36;346831,67
2024;08;39209990;315;34,500;1653,00;60,97;16,99;1730,96
2024;08;39209990;320;236,060;81025,35;392,01;241,49;81658,85
2024;08;39209990;410;134,230;8098,29;240,80;83,39;8422,48
2024;08;39209990;417;302,860;5168,26;151,75;53,20;5373,21
2024;08;39209990;438;2,520;952,20;60,47;5,08;1017,75
2024;08;39209990;504;1,400;876,71;23,16;11,31;911,18
2024;08;39211100;310;1769,910;1090,00;594,69;3,03;1687,72
2024;08;39211200;203;189007,110;1046357,36;63023,58;10115,41;1119496,35
2024;08;39211200;205;9498,920;22940,62;1750,32;164,30;24855,24
2024;08;39211200;208;65746,670;286333,03;8325,00;1261,19;295919,22
2024;08;39211200;221;42242,320;132632,64;3221,88;186,52;136041,04
2024;08;39211200;310;130156,500;159501,99;43957,37;1196,00;204655,36
2024;08;39211390;203;7230,450;177304,79;6337,48;1796,10;185438,37
2024;08;39211390;208;6259,080;59133,81;1129,40;301,31;60564,52
2024;08;39211390;212;9405,040;208335,18;28064,00;2316,96;238716,14
2024;08;39211390;225;115,000;1753,50;100,00;18,54;1872,04
2024;08;39211390;310;50670,920;180262,81;23185,09;1126,84;204574,74
2024;08;39211390;312;56,420;1280,50;3337,50;23,09;4641,09
2024;08;39211390;320;146,730;3478,23;90,88;35,53;3604,64
2024;08;39211390;335;1427,230;25695,26;2673,65;283,70;28652,61
2024;08;39211390;409;2,200;292,92;9,92;3,08;305,92
2024;08;39211390;410;36,450;453,09;5,30;0,53;458,92
2024;08;39211390;417;49,200;3752,00;149,46;7,50;3908,96
2024;08;39211390;429;513,000;3413,03;510,06;19,62;3942,71
2024;08;39211390;430;187,200;544000,00;5000,00;3000,00;552000,00
2024;08;39211390;438;2,380;104,34;4,08;0,12;108,54
2024;08;39211900;203;66267,020;289370,44;35141,29;2800,53;327312,26
2024;08;39211900;212;120,620;24331,36;2307,50;265,47;26904,33
2024;08;39211900;218;1663,730;11300,11;715,52;50,12;12065,75
2024;08;39211900;310;68626,660;167007,15;67896,44;1945,63;236849,22
2024;08;39211900;326;5,210;144,48;20,76;1,65;166,89
2024;08;39211900;335;194,200;2747,97;629,27;33,72;3410,96
2024;08;39211900;417;107,000;7142,11;117,49;72,60;7332,20
2024;08;39211900;426;0,400;191,10;17,81;2,09;211,00
2024;08;39211900;438;3,310;1555,62;139,42;12,34;1707,38
2024;08;39219019;203;190221,610;690555,92;35894,46;2489,80;728940,18
2024;08;39219019;208;14,880;2391,02;12,52;24,04;2427,58
2024;08;39219019;212;9411,580;111705,05;2564,25;57,13;114326,43
2024;08;39219019;218;1302,000;95695,41;5000,00;556,83;101252,24
2024;08;39219019;310;499380,990;903968,45;175108,52;8162,62;1087239,59
2024;08;39219019;315;3551,170;17649,32;17820,08;10,92;35480,32
2024;08;39219019;320;60,000;16942,95;1777,50;3,18;18723,63
2024;08;39219019;337;42702,150;64899,59;10300,00;751,99;75951,58
2024;08;39219019;410;24854,270;116454,25;2235,66;206,61;118896,52
2024;08;39219019;412;15,480;1269,64;96,11;6,83;1372,58
2024;08;39219019;417;360,280;2617,54;90,24;27,08;2734,86
2024;08;39219019;426;621,470;17385,83;76,86;87,32;17550,01
2024;08;39219019;430;888,140;34335,49;885,24;352,20;35572,93
2024;08;39219019;438;1034,080;28932,39;128,08;145,27;29205,74
2024;08;39219019;451;4,830;1347,48;20,11;13,67;1381,26
2024;08;39219090;203;21059,810;66964,81;2134,57;687,07;69786,45
2024;08;39219090;205;544,230;241,28;29,73;2,71;273,72
2024;08;39219090;206;31,200;103,37;167,65;1,36;272,38
2024;08;39219090;212;8577,950;96435,86;1159,39;689,85;98285,10
2024;08;39219090;307;111,000;8009,40;1133,20;54,86;9197,46
2024;08;39219090;310;103746,200;208776,81;37581,26;2010,16;248368,23
2024;08;39219090;320;7,970;128,50;3,65;0,87;133,02
2024;08;39219090;410;547,690;4386,60;51,24;5,13;4442,97
2024;08;39219090;412;601,000;7135,87;774,55;71,11;7981,53
2024;08;39219090;414;4,960;88,11;1,69;0,90;90,70
2024;08;39219090;417;262,800;4403,58;127,40;45,31;4576,29
2024;08;39219090;426;137,300;7005,71;112,82;71,18;7189,71
2024;08;39219090;438;3,760;1732,70;9,31;17,08;1759,09
2024;08;39219090;451;130,000;1651,77;352,00;16,52;2020,29
2024;08;39221000;310;62185,890;236255,81;53223,40;2050,37;291529,58
2024;08;39221000;410;270,250;3815,93;38,16;11,44;3865,53
2024;08;39221000;417;14,000;489,42;14,16;5,04;508,62
2024;08;39222000;203;2415,780;18540,50;1861,06;198,16;20599,72
2024;08;39222000;221;438,000;2340,00;306,71;26,47;2673,18
2024;08;39222000;310;24117,600;81617,73;32184,02;910,78;114712,53
2024;08;39222000;326;189,600;28797,12;222,94;37,73;29057,79
2024;08;39222000;337;772,000;1200,00;642,64;18,43;1861,07
2024;08;39229000;203;1095,000;3015,00;401,82;34,17;3450,99
2024;08;39229000;212;28,200;2048,23;174,95;10,53;2233,71
2024;08;39229000;221;1912,000;8740,00;1145,57;98,85;9984,42
2024;08;39229000;310;13829,130;61931,73;17539,76;561,59;80033,08
2024;08;39229000;424;3072,800;25776,30;648,31;34,35;26458,96
2024;08;39231090;203;28959,730;115571,42;15441,16;652,71;131665,29
2024;08;39231090;204;0,190;43,69;0,98;0,23;44,90
2024;08;39231090;205;3911,610;13450,25;1292,07;127,66;14869,98
2024;08;39231090;208;36718,960;90519,72;15100,00;213,18;105832,90
2024;08;39231090;212;1331,960;23568,27;12150,39;281,32;35999,98
2024;08;39231090;225;2901,930;8348,89;907,14;92,55;9348,58
2024;08;39231090;309;10,000;1200,00;297,50;14,98;1512,48
2024;08;39231090;310;5646,920;31257,65;18038,57;339,74;49635,96
2024;08;39231090;319;70,170;766,50;57,24;1,62;825,36
2024;08;39231090;320;143,090;10269,54;79,86;19,10;10368,50
2024;08;39231090;417;1833,310;21450,20;561,51;220,12;22231,83
2024;08;39231090;429;7777,250;8440,95;1261,47;48,51;9750,93
2024;08;39231090;438;1362,910;7534,17;121,58;43,05;7698,80
2024;08;39232110;203;17,710;184,42;37,39;1,42;223,23
2024;08;39232110;208;9381,230;121058,50;1502,73;121,06;122682,29
2024;08;39232110;212;48,200;751,04;107,35;5,41;863,80
2024;08;39232110;220;30,000;91,00;7,77;0,99;99,76
2024;08;39232110;222;16,580;77,19;82,92;12,76;172,87
2024;08;39232110;309;14,370;227,33;9,57;2,39;239,29
2024;08;39232110;310;20115,900;64255,96;8568,44;461,41;73285,81
2024;08;39232110;405;0,310;1,20;1,32;0,02;2,54
2024;08;39232110;410;1436,110;50604,40;270,12;217,98;51092,50
2024;08;39232110;417;90,000;800,00;19,29;6,40;825,69
2024;08;39232110;426;217,880;2319,54;47,06;11,82;2378,42
2024;08;39232110;430;0,350;39,32;2,08;0,41;41,81
2024;08;39232110;451;4,540;751,13;35,08;7,86;794,07
2024;08;39232110;504;9,000;56,00;12,96;0,69;69,65
2024;08;39232190;203;217110,000;1200959,66;38481,46;10251,40;1249692,52
2024;08;39232190;212;528,000;1612,33;6141,66;76,36;7830,35
2024;08;39232190;218;114,240;22382,40;1517,05;23,90;23923,35
2024;08;39232190;309;0,030;227,40;0,21;0,77;228,38
2024;08;39232190;310;5312,290;25400,95;3443,90;84,06;28928,91
2024;08;39232190;326;88,420;225,12;32,16;2,58;259,86
2024;08;39232190;337;2,370;72,06;3,03;0,76;75,85
2024;08;39232190;410;487,180;17692,83;94,44;76,22;17863,49
2024;08;39232190;417;1996,540;15019,20;3340,31;39,39;18398,90
2024;08;39232190;430;0,340;8,24;8,01;0,03;16,28
2024;08;39232190;436;154,000;1000,00;68,54;5,34;1073,88
2024;08;39232190;438;0,540;10,13;0,03;0,10;10,26
2024;08;39232910;212;0,020;8,00;0,18;0,08;8,26
2024;08;39232910;309;9706,740;133813,68;5740,79;13,80;139568,27
2024;08;39232910;310;10183,490;33573,79;3120,65;357,78;37052,22
2024;08;39232910;337;50,070;527,68;83,24;6,11;617,03
2024;08;39232910;410;100,000;1250,92;281,26;15,32;1547,50
2024;08;39232910;430;4,920;16,76;36,98;0,37;54,11
2024;08;39232910;438;801,680;8420,10;2092,57;105,13;10617,80
2024;08;39232990;141;262,030;32697,88;4468,69;372,57;37539,14
2024;08;39232990;203;12029,550;99749,79;5296,84;3722,90;108769,53
2024;08;39232990;212;32,070;7967,92;870,03;88,37;8926,32
2024;08;39232990;310;3297,550;26729,52;4093,76;167,88;30991,16
2024;08;39232990;313;150,000;2427,40;283,14;8,99;2719,53
2024;08;39232990;405;9,910;39,03;42,97;0,82;82,82
2024;08;39232990;410;226,590;3539,28;756,91;41,33;4337,52
2024;08;39232990;412;1723,250;249346,92;36133,79;2856,84;288337,55
2024;08;39232990;415;0,040;5,16;0,26;0,05;5,47
2024;08;39232990;430;25,900;3818,80;334,85;41,54;4195,19
2024;08;39232990;438;131,880;9321,83;548,81;52,50;9923,14
2024;08;39233090;203;113241,880;560864,51;68249,66;4969,08;634083,25
2024;08;39233090;205;3482,550;125784,47;1115,67;641,13;127541,27
2024;08;39233090;208;654,260;19087,87;1573,00;163,76;20824,63
2024;08;39233090;212;4326,190;91004,43;10191,55;531,77;101727,75
2024;08;39233090;218;909,530;11188,38;1758,95;119,56;13066,89
2024;08;39233090;221;159671,200;271643,74;900,00;543,28;273087,02
2024;08;39233090;222;43307,600;73635,90;11003,71;75,00;84714,61
2024;08;39233090;225;137258,000;257645,14;8550,00;2661,94;268857,08
2024;08;39233090;309;1,560;30,86;2,62;0,01;33,49
2024;08;39233090;310;76306,630;455960,14;123016,24;4253,05;583229,43
2024;08;39233090;316;297,390;8550,46;264,27;20,41;8835,14
2024;08;39233090;319;3642,900;67503,87;605,48;561,37;68670,72
2024;08;39233090;320;8,380;3345,75;39,37;16,92;3402,04
2024;08;39233090;410;223,100;1578,71;22,05;6,77;1607,53
2024;08;39233090;414;0,070;96,25;0,48;0,97;97,70
2024;08;39233090;417;3,270;140,00;1,91;1,42;143,33
2024;08;39233090;426;23711,200;318269,12;13345,48;1956,53;333571,13
2024;08;39233090;430;707,780;1506,95;139,41;10,38;1656,74
2024;08;39233090;438;50,140;4436,65;92,36;40,55;4569,56
2024;08;39233090;504;20,000;212,58;12,12;0,36;225,06
2024;08;39234000;203;121,640;477,12;27,75;2,52;507,39
2024;08;39234000;310;40,000;260,00;55,39;1,60;316,99
2024;08;39234000;425;67,800;257,73;32,60;0,47;290,80
2024;08;39235000;127;82,920;432,00;5,33;0,49;437,82
2024;08;39235000;202;4887,330;41731,20;2500,00;221,16;44452,36
2024;08;39235000;203;225121,180;1338816,32;160719,51;4493,88;1504029,71
2024;08;39235000;204;4,000;168,00;2,26;0,31;170,57
2024;08;39235000;205;6257,220;137559,13;1739,70;768,81;140067,64
2024;08;39235000;208;21614,200;133221,46;7092,48;357,16;140671,10
2024;08;39235000;212;7065,950;98250,07;7687,21;848,24;106785,52
2024;08;39235000;218;5447,030;68843,26;4257,81;369,65;73470,72
2024;08;39235000;309;37,570;641,69;118,16;7,39;767,24
2024;08;39235000;310;32824,100;303119,14;41438,88;2319,88;346877,90
2024;08;39235000;313;4,460;3254,35;198,24;30,96;3483,55
2024;08;39235000;315;7532,940;27798,44;8869,94;806,36;37474,74
2024;08;39235000;316;36,690;2667,21;55,36;5,29;2727,86
2024;08;39235000;319;890,600;10687,13;266,65;13,78;10967,56
2024;08;39235000;320;74,060;1012,18;25,35;4,65;1042,18
2024;08;39235000;326;358,000;1822,50;20822,65;226,45;22871,60
2024;08;39235000;335;2145,550;24565,90;2043,82;52,66;26662,38
2024;08;39235000;405;347,360;8554,78;292,05;23,31;8870,14
2024;08;39235000;407;6104,060;53202,01;1365,87;545,39;55113,27
2024;08;39235000;410;4551,690;62092,87;616,81;604,12;63313,80
2024;08;39235000;412;11802,200;108579,65;10211,37;614,27;119405,29
2024;08;39235000;415;0,010;15,30;0,13;0,08;15,51
2024;08;39235000;417;3928,250;52868,92;2232,02;514,11;55615,05
2024;08;39235000;424;1281,840;76744,60;520,86;387,34;77652,80
2024;08;39235000;426;162,770;4141,65;1176,27;31,67;5349,59
2024;08;39235000;429;34,030;3379,52;58,73;10,47;3448,72
2024;08;39235000;430;35,990;791,78;6,55;7,27;805,60
2024;08;39235000;436;21,090;80,00;2,84;0,09;82,93
2024;08;39235000;438;21103,010;254902,87;11392,08;1011,83;267306,78
2024;08;39235000;448;163,810;428,34;6,23;3,60;438,17
2024;08;39235000;449;0,060;6,81;0,40;0,00;7,21
2024;08;39235000;451;32,450;507,81;50,26;4,76;562,83
2024;08;39239010;203;125164,510;347751,24;54922,86;1166,78;403840,88
2024;08;39239010;204;13,300;547,05;16,93;5,64;569,62
2024;08;39239010;212;127,440;2992,00;92,61;30,85;3115,46
2024;08;39239010;310;62170,000;108511,00;80838,50;643,68;189993,18
2024;08;39239010;423;2000,000;5250,00;1600,00;50,00;6900,00
2024;08;39239090;200;9240,000;6930,00;10570,00;175,00;17675,00
2024;08;39239090;203;44233,870;331746,08;56534,23;757,00;389037,31
2024;08;39239090;205;2310,840;70022,75;824,11;386,72;71233,58
2024;08;39239090;209;296,000;12163,20;20419,70;351,97;32934,87
2024;08;39239090;212;3916,900;18235,64;169,02;39,74;18444,40
2024;08;39239090;221;900,000;500,00;45,00;15,00;560,00
2024;08;39239090;222;43,530;509,10;107,11;6,16;622,37
2024;08;39239090;225;56886,610;280944,25;10650,00;2843,15;294437,40
2024;08;39239090;309;1,960;90,72;7,69;0,02;98,43
2024;08;39239090;310;217487,430;673744,66;138682,87;5686,81;818114,34
2024;08;39239090;316;880,920;14043,63;1102,52;72,54;15218,69
2024;08;39239090;320;0,260;10,98;1,11;0,00;12,09
2024;08;39239090;326;117858,070;211111,82;43068,26;1679,79;255859,87
2024;08;39239090;335;6540,290;76249,50;1536,67;142,87;77929,04
2024;08;39239090;337;1266,470;16837,66;708,94;177,24;17723,84
2024;08;39239090;410;21788,000;44068,05;1896,19;459,64;46423,88
2024;08;39239090;412;3250,000;2701,48;2,08;2,16;2705,72
2024;08;39239090;414;22,180;2374,60;145,62;0,33;2520,55
2024;08;39239090;417;7682,200;61375,61;3161,19;300,97;64837,77
2024;08;39239090;423;477,000;439,68;1,10;1,10;441,88
2024;08;39239090;430;700,000;18275,41;5305,90;33,01;23614,32
2024;08;39239090;436;37382,000;278060,00;1392,00;2794,52;282246,52
2024;08;39239090;438;3268,560;8548,17;1347,13;97,64;9992,94
2024;08;39241000;127;323,060;4758,98;96,54;24,24;4879,76
2024;08;39241000;203;45117,420;372809,76;21488,58;2708,44;397006,78
2024;08;39241000;205;970,530;3679,57;192,18;38,71;3910,46
2024;08;39241000;212;5576,140;27142,57;2094,08;143,17;29379,82
2024;08;39241000;218;13889,750;193045,88;7882,01;2009,29;202937,18
2024;08;39241000;309;384,470;1845,98;482,23;23,29;2351,50
2024;08;39241000;310;185202,100;768629,88;140299,51;5222,37;914151,76
2024;08;39241000;313;9712,600;81172,08;5360,00;865,32;87397,40
2024;08;39241000;315;6,420;1136,31;56,48;11,93;1204,72
2024;08;39241000;417;101,180;2231,20;37,65;11,34;2280,19
2024;08;39241000;423;475,000;23628,84;110,14;28,50;23767,48
2024;08;39241000;430;61,610;5031,76;383,75;27,64;5443,15
2024;08;39241000;436;10243,200;34320,00;900,00;176,10;35396,10
2024;08;39241000;438;0,250;3,95;0,12;0,02;4,09
2024;08;39249000;200;97,610;1162,00;1,17;2,33;1165,50
2024;08;39249000;203;29763,110;181137,90;15338,48;1663,72;198140,10
2024;08;39249000;205;918,270;5052,96;539,28;17,45;5609,69
2024;08;39249000;208;1949,040;12273,48;298,75;62,86;12635,09
2024;08;39249000;212;1690,470;19059,13;1198,57;123,69;20381,39
2024;08;39249000;218;103,000;1893,11;136,68;20,29;2050,08
2024;08;39249000;309;1000,860;6540,70;1708,65;82,50;8331,85
2024;08;39249000;310;229261,690;768679,93;170224,35;6143,32;945047,60
2024;08;39249000;315;67,200;223,20;4,77;1,15;229,12
2024;08;39249000;335;4976,000;47953,01;8795,87;567,49;57316,37
2024;08;39249000;417;2433,880;16556,83;751,30;92,22;17400,35
2024;08;39249000;419;55,800;657,23;59,11;1,44;717,78
2024;08;39249000;424;3056,640;18187,55;1635,82;39,72;19863,09
2024;08;39249000;426;378,400;2483,68;50,38;12,65;2546,71
2024;08;39249000;436;5183,000;12160,80;295,08;62,28;12518,16
2024;08;39249000;438;3352,250;29906,06;389,83;303,01;30598,90
2024;08;39251000;203;2954,000;16314,68;2521,64;56,68;18893,00
2024;08;39251000;208;141,000;3570,00;116,68;3,57;3690,25
2024;08;39252000;203;560,950;3576,72;675,00;21,26;4272,98
2024;08;39252000;212;8,000;3883,20;456,16;43,39;4382,75
2024;08;39252000;310;277,480;4536,00;405,20;39,53;4980,73
2024;08;39252000;406;445,050;5987,75;72,67;55,15;6115,57
2024;08;39252000;438;301,400;3027,82;42,37;34,93;3105,12
2024;08;39252000;448;652,140;5060,99;70,82;58,39;5190,20
2024;08;39253000;203;720,000;13323,11;1700,00;150,23;15173,34
2024;08;39253000;221;500,000;2500,00;297,58;27,98;2825,56
2024;08;39253000;310;7230,030;28470,08;4237,13;208,44;32915,65
2024;08;39253000;313;49,310;612,32;35,49;6,48;654,29
2024;08;39253000;410;7165,650;70114,13;804,68;210,66;71129,47
2024;08;39253000;412;6,730;270,79;1,77;1,36;273,92
2024;08;39253000;423;216,000;6629,17;253,83;68,86;6951,86
2024;08;39253000;436;196,000;1831,10;78,10;9,55;1918,75
2024;08;39253000;438;5,100;205,92;2,53;1,09;209,54
2024;08;39259010;203;3470,650;30265,95;3200,00;150,00;33615,95
2024;08;39259010;310;46441,600;125308,64;59988,86;1650,25;186947,75
2024;08;39259010;417;4615,750;26631,02;2748,78;146,69;29526,49
2024;08;39259090;203;16144,080;159789,32;9167,60;1624,85;170581,77
2024;08;39259090;205;12532,590;37438,02;5613,20;437,55;43488,77
2024;08;39259090;208;491,390;16814,69;420,69;169,72;17405,10
2024;08;39259090;212;210,370;2891,00;171,87;30,63;3093,50
2024;08;39259090;218;3141,190;60503,88;522,16;6,11;61032,15
2024;08;39259090;310;296225,900;417926,52;131602,88;3769,50;553298,90
2024;08;39259090;326;3059,340;23000,32;198,50;2,32;23201,14
2024;08;39259090;405;662,640;10585,98;116,69;64,22;10766,89
2024;08;39259090;406;4514,850;60741,74;737,19;559,45;62038,38
2024;08;39259090;410;0,700;3,51;0,15;0,04;3,70
2024;08;39259090;412;10,930;194,20;3,73;1,98;199,91
2024;08;39259090;417;2014,060;32817,43;215,60;330,30;33363,33
2024;08;39259090;424;105,950;2566,80;71,96;26,60;2665,36
2024;08;39259090;436;365,660;2444,74;330,27;27,63;2802,64
2024;08;39259090;438;408,740;25001,25;508,36;157,39;25667,00
2024;08;39259090;448;65,060;2266,32;31,72;26,15;2324,19
2024;08;39259090;451;13,280;257,44;5,39;2,62;265,45
2024;08;39261000;203;18,040;248,70;113,17;3,01;364,88
